match_id,terrain_id,sport,date,time,hours_before,duration_min,hour_bucket,quota_active,resa_restreint,jeu_restreint,cancel_level,advantage,discount_percent,price_member,price_external,players_registered,J_max,open_slots,is_full_final,nb_members,nb_externals,status,canceled_at
M00414,tennis3,tennis,11/4/2025,11:30,12,90,creuse,1,0,0,strict,1,25,9,16,0,2,2,0,0,0,canceled,11/3/2025 19:28
M00414,tennis3,tennis,11/4/2025,11:30,6,90,creuse,1,0,0,strict,1,25,8,13,0,2,2,0,0,0,canceled,11/3/2025 19:28
M00414,tennis3,tennis,11/4/2025,11:30,3,90,creuse,1,0,0,strict,1,25,8,13,0,2,2,0,0,0,canceled,11/3/2025 19:28
M00415,tennis3,tennis,6/14/2025,14:30,72,120,normale,0,0,0,strict,1,75,3,14,1,2,1,1,1,0,played,Not cancelled
M00415,tennis3,tennis,6/14/2025,14:30,48,120,normale,0,0,0,strict,1,75,3,14,2,2,0,1,2,0,played,Not cancelled
M00415,tennis3,tennis,6/14/2025,14:30,36,120,normale,0,0,0,strict,1,75,3,14,2,2,0,1,2,0,played,Not cancelled
M00415,tennis3,tennis,6/14/2025,14:30,24,120,normale,0,0,0,strict,1,75,3,14,2,2,0,1,2,0,played,Not cancelled
M00415,tennis3,tennis,6/14/2025,14:30,12,120,normale,0,0,0,strict,1,75,3,14,2,2,0,1,1,1,played,Not cancelled
M00415,tennis3,tennis,6/14/2025,14:30,6,120,normale,0,0,0,strict,1,75,3,14,2,2,0,1,1,1,played,Not cancelled
M00415,tennis3,tennis,6/14/2025,14:30,3,120,normale,0,0,0,strict,1,75,3,14,2,2,0,1,2,0,played,Not cancelled
M00416,tennis3,tennis,8/16/2025,10:00,72,90,creuse,1,1,0,flexible,0,0,10,12,0,2,2,0,0,0,canceled,8/10/2025 19:11
M00416,tennis3,tennis,8/16/2025,10:00,48,90,creuse,1,1,0,flexible,0,0,10,12,0,2,2,0,0,0,canceled,8/10/2025 19:11
M00416,tennis3,tennis,8/16/2025,10:00,36,90,creuse,1,1,0,flexible,0,0,10,12,1,2,1,0,1,0,canceled,8/10/2025 19:11
M00416,tennis3,tennis,8/16/2025,10:00,24,90,creuse,1,1,0,flexible,0,0,10,12,1,2,1,0,1,0,canceled,8/10/2025 19:11
M00416,tennis3,tennis,8/16/2025,10:00,12,90,creuse,0,1,0,flexible,0,0,10,12,1,2,1,0,0,1,canceled,8/10/2025 19:11
M00416,tennis3,tennis,8/16/2025,10:00,6,90,creuse,0,1,0,flexible,0,0,10,12,1,2,1,0,1,0,canceled,8/10/2025 19:11
M00416,tennis3,tennis,8/16/2025,10:00,3,90,creuse,0,1,0,flexible,0,0,10,12,1,2,1,0,1,0,canceled,8/10/2025 19:11
M00417,tennis2,tennis,4/14/2025,16:30,72,90,normale,0,0,0,moderate,1,25,8,13,1,2,1,1,1,0,played,Not cancelled
M00417,tennis2,tennis,4/14/2025,16:30,48,90,normale,0,0,0,moderate,1,25,8,13,1,2,1,1,1,0,played,Not cancelled
M00417,tennis2,tennis,4/14/2025,16:30,36,90,normale,0,0,0,moderate,1,25,8,13,1,2,1,1,1,0,played,Not cancelled
M00417,tennis2,tennis,4/14/2025,16:30,24,90,normale,0,0,0,moderate,1,25,8,13,2,2,0,1,2,0,played,Not cancelled
M00417,tennis2,tennis,4/14/2025,16:30,12,90,normale,0,0,0,moderate,1,25,8,13,2,2,0,1,1,1,played,Not cancelled
M00417,tennis2,tennis,4/14/2025,16:30,6,90,normale,0,0,0,moderate,1,25,8,13,2,2,0,1,1,1,played,Not cancelled
M00417,tennis2,tennis,4/14/2025,16:30,3,90,normale,0,0,0,moderate,1,25,8,13,2,2,0,1,1,1,played,Not cancelled
M00418,padel1,padel,4/12/2025,11:30,72,90,creuse,0,0,0,moderate,0,0,13,16,1,4,3,1,1,0,played,Not cancelled
M00418,padel1,padel,4/12/2025,11:30,48,90,creuse,0,0,0,strict,0,0,13,17,2,4,2,1,2,0,played,Not cancelled
M00418,padel1,padel,4/12/2025,11:30,36,90,creuse,0,0,0,strict,0,0,13,17,3,4,1,1,0,3,played,Not cancelled
M00418,padel1,padel,4/12/2025,11:30,24,90,creuse,0,0,0,strict,0,0,13,17,3,4,1,1,1,2,played,Not cancelled
M00418,padel1,padel,4/12/2025,11:30,12,90,creuse,0,0,0,strict,0,0,13,17,4,4,0,1,3,1,played,Not cancelled
M00418,padel1,padel,4/12/2025,11:30,6,90,creuse,0,0,0,strict,0,0,13,17,4,4,0,1,1,3,played,Not cancelled
M00418,padel1,padel,4/12/2025,11:30,3,90,creuse,0,0,0,strict,0,0,13,17,4,4,0,1,2,2,played,Not cancelled
M00419,padel3,padel,3/28/2025,13:00,72,90,normale,1,0,0,moderate,1,75,4,16,1,4,3,0,1,0,canceled,3/24/2025 11:54
M00419,padel3,padel,3/28/2025,13:00,48,90,normale,1,0,0,moderate,1,75,4,16,1,4,3,0,0,1,canceled,3/24/2025 11:54
M00419,padel3,padel,3/28/2025,13:00,36,90,normale,1,0,0,moderate,1,75,4,16,1,4,3,0,0,1,canceled,3/24/2025 11:54
M00419,padel3,padel,3/28/2025,13:00,24,90,normale,1,0,0,moderate,1,75,4,16,1,4,3,0,1,0,canceled,3/24/2025 11:54
M00419,padel3,padel,3/28/2025,13:00,12,90,normale,1,0,0,moderate,1,75,4,16,1,4,3,0,1,0,canceled,3/24/2025 11:54
M00419,padel3,padel,3/28/2025,13:00,6,90,normale,1,0,0,moderate,1,75,4,16,1,4,3,0,1,0,canceled,3/24/2025 11:54
M00419,padel3,padel,3/28/2025,13:00,3,90,normale,0,0,0,moderate,1,75,4,17,1,4,3,0,0,1,canceled,3/24/2025 11:54
M00420,padel2,padel,3/7/2025,14:30,72,120,normale,1,1,1,strict,1,100,0,0,0,4,4,0,0,0,canceled,3/5/2025 21:57
M00420,padel2,padel,3/7/2025,14:30,48,120,normale,1,1,1,strict,1,100,0,0,1,4,3,0,1,0,canceled,3/5/2025 21:57
M00420,padel2,padel,3/7/2025,14:30,36,120,normale,1,1,1,strict,1,100,0,0,1,4,3,0,1,0,canceled,3/5/2025 21:57
M00420,padel2,padel,3/7/2025,14:30,24,120,normale,1,1,1,strict,1,100,0,0,1,4,3,0,1,0,canceled,3/5/2025 21:57
M00420,padel2,padel,3/7/2025,14:30,12,120,normale,0,1,1,strict,1,100,0,0,1,4,3,0,1,0,canceled,3/5/2025 21:57
M00420,padel2,padel,3/7/2025,14:30,6,120,normale,0,1,1,strict,1,100,0,0,1,4,3,0,1,0,canceled,3/5/2025 21:57
M00420,padel2,padel,3/7/2025,14:30,3,120,normale,0,1,1,strict,1,100,0,0,3,4,1,0,3,0,canceled,3/5/2025 21:57
M00421,padel3,padel,2/23/2025,8:30,72,90,creuse,0,0,0,ultra,0,0,13,16,2,4,2,1,2,0,played,Not cancelled
M00421,padel3,padel,2/23/2025,8:30,48,90,creuse,0,0,0,ultra,0,0,13,16,2,4,2,1,2,0,played,Not cancelled
M00421,padel3,padel,2/23/2025,8:30,36,90,creuse,1,0,0,ultra,0,0,13,15,2,4,2,1,2,0,played,Not cancelled
M00421,padel3,padel,2/23/2025,8:30,24,90,creuse,1,0,0,ultra,0,0,13,15,3,4,1,1,2,1,played,Not cancelled
M00421,padel3,padel,2/23/2025,8:30,12,90,creuse,1,0,0,ultra,1,25,10,17,3,4,1,1,2,1,played,Not cancelled
M00421,padel3,padel,2/23/2025,8:30,6,90,creuse,1,0,0,ultra,1,25,10,17,4,4,0,1,1,3,played,Not cancelled
M00421,padel3,padel,2/23/2025,8:30,3,90,creuse,1,0,0,ultra,1,25,10,17,4,4,0,1,3,1,played,Not cancelled
M00422,padel3,padel,8/31/2025,14:30,72,120,normale,1,1,1,moderate,1,75,3,0,1,4,3,1,1,0,played,Not cancelled
M00422,padel3,padel,8/31/2025,14:30,48,120,normale,1,1,1,moderate,1,75,3,0,3,4,1,1,3,0,played,Not cancelled
M00422,padel3,padel,8/31/2025,14:30,36,120,normale,1,1,1,moderate,1,75,3,0,4,4,0,1,4,0,played,Not cancelled
M00422,padel3,padel,8/31/2025,14:30,24,120,normale,1,1,1,moderate,1,75,3,0,4,4,0,1,4,0,played,Not cancelled
M00422,padel3,padel,8/31/2025,14:30,12,120,normale,1,1,1,moderate,1,75,3,0,4,4,0,1,4,0,played,Not cancelled
M00422,padel3,padel,8/31/2025,14:30,6,120,normale,1,1,1,moderate,1,75,3,0,4,4,0,1,4,0,played,Not cancelled
M00422,padel3,padel,8/31/2025,14:30,3,120,normale,1,1,1,moderate,1,75,3,0,4,4,0,1,4,0,played,Not cancelled
M00423,padel1,padel,1/5/2025,18:00,72,90,pleine,0,0,0,moderate,0,0,15,17,1,4,3,1,1,0,played,Not cancelled
M00423,padel1,padel,1/5/2025,18:00,48,90,pleine,0,0,0,moderate,0,0,15,17,3,4,1,1,3,0,played,Not cancelled
M00423,padel1,padel,1/5/2025,18:00,36,90,pleine,0,0,0,moderate,0,0,15,17,4,4,0,1,2,2,played,Not cancelled
M00423,padel1,padel,1/5/2025,18:00,24,90,pleine,0,0,0,moderate,0,0,15,17,4,4,0,1,3,1,played,Not cancelled
M00423,padel1,padel,1/5/2025,18:00,12,90,pleine,0,0,0,moderate,0,0,15,17,4,4,0,1,3,1,played,Not cancelled
M00423,padel1,padel,1/5/2025,18:00,6,90,pleine,0,0,0,moderate,0,0,15,17,4,4,0,1,2,2,played,Not cancelled
M00423,padel1,padel,1/5/2025,18:00,3,90,pleine,0,0,0,moderate,0,0,15,17,4,4,0,1,2,2,played,Not cancelled
M00424,padel1,padel,2/19/2025,18:00,72,90,pleine,0,0,0,strict,0,0,15,19,0,4,4,1,0,0,played,Not cancelled
M00424,padel1,padel,2/19/2025,18:00,48,90,pleine,0,0,0,strict,0,0,15,19,1,4,3,1,0,1,played,Not cancelled
M00424,padel1,padel,2/19/2025,18:00,36,90,pleine,0,0,0,strict,0,0,15,19,2,4,2,1,1,1,played,Not cancelled
M00424,padel1,padel,2/19/2025,18:00,24,90,pleine,0,0,0,strict,0,0,15,19,2,4,2,1,2,0,played,Not cancelled
M00424,padel1,padel,2/19/2025,18:00,12,90,pleine,0,0,0,strict,0,0,15,19,4,4,0,1,2,2,played,Not cancelled
M00424,padel1,padel,2/19/2025,18:00,6,90,pleine,0,0,0,strict,0,0,15,19,4,4,0,1,3,1,played,Not cancelled
M00424,padel1,padel,2/19/2025,18:00,3,90,pleine,0,0,0,strict,0,0,15,19,4,4,0,1,2,2,played,Not cancelled
M00425,tennis2,tennis,9/23/2025,16:30,72,90,normale,1,1,0,strict,0,0,10,14,1,2,1,0,1,0,canceled,9/19/2025 11:48
M00425,tennis2,tennis,9/23/2025,16:30,48,90,normale,1,1,0,strict,0,0,10,14,1,2,1,0,1,0,canceled,9/19/2025 11:48
M00425,tennis2,tennis,9/23/2025,16:30,36,90,normale,1,1,0,strict,0,0,10,14,1,2,1,0,1,0,canceled,9/19/2025 11:48
M00425,tennis2,tennis,9/23/2025,16:30,24,90,normale,1,1,0,strict,0,0,10,14,1,2,1,0,1,0,canceled,9/19/2025 11:48
M00425,tennis2,tennis,9/23/2025,16:30,12,90,normale,1,1,0,strict,0,0,10,14,1,2,1,0,1,0,canceled,9/19/2025 11:48
M00425,tennis2,tennis,9/23/2025,16:30,6,90,normale,1,1,0,strict,0,0,10,14,1,2,1,0,0,1,canceled,9/19/2025 11:48
M00425,tennis2,tennis,9/23/2025,16:30,3,90,normale,1,1,1,strict,0,0,10,0,1,2,1,0,1,0,canceled,9/19/2025 11:48
M00426,tennis2,tennis,10/5/2025,19:30,72,90,pleine,1,0,0,strict,0,0,12,14,2,2,0,1,1,1,played,Not cancelled
M00426,tennis2,tennis,10/5/2025,19:30,48,90,pleine,1,0,0,strict,0,0,12,14,2,2,0,1,2,0,played,Not cancelled
M00426,tennis2,tennis,10/5/2025,19:30,36,90,pleine,1,0,0,strict,0,0,12,14,2,2,0,1,2,0,played,Not cancelled
M00426,tennis2,tennis,10/5/2025,19:30,24,90,pleine,1,0,0,strict,0,0,12,14,2,2,0,1,2,0,played,Not cancelled
M00426,tennis2,tennis,10/5/2025,19:30,12,90,pleine,1,0,0,strict,0,0,12,14,2,2,0,1,1,1,played,Not cancelled
M00426,tennis2,tennis,10/5/2025,19:30,6,90,pleine,1,0,0,strict,0,0,12,14,2,2,0,1,1,1,played,Not cancelled
M00426,tennis2,tennis,10/5/2025,19:30,3,90,pleine,1,0,0,strict,0,0,12,14,2,2,0,1,2,0,played,Not cancelled
M00427,tennis3,tennis,5/31/2025,16:30,72,90,normale,1,0,0,moderate,0,0,11,15,0,2,2,0,0,0,canceled,5/29/2025 21:08
M00427,tennis3,tennis,5/31/2025,16:30,48,90,normale,1,0,0,moderate,0,0,11,15,0,2,2,0,0,0,canceled,5/29/2025 21:08
M00427,tennis3,tennis,5/31/2025,16:30,36,90,normale,1,0,0,moderate,0,0,11,15,1,2,1,0,1,0,canceled,5/29/2025 21:08
M00427,tennis3,tennis,5/31/2025,16:30,24,90,normale,1,0,0,moderate,0,0,11,15,1,2,1,0,0,1,canceled,5/29/2025 21:08
M00427,tennis3,tennis,5/31/2025,16:30,12,90,normale,1,0,0,moderate,0,0,11,15,1,2,1,0,1,0,canceled,5/29/2025 21:08
M00427,tennis3,tennis,5/31/2025,16:30,6,90,normale,1,0,0,moderate,0,0,11,15,1,2,1,0,1,0,canceled,5/29/2025 21:08
M00427,tennis3,tennis,5/31/2025,16:30,3,90,normale,1,0,0,moderate,0,0,11,15,1,2,1,0,1,0,canceled,5/29/2025 21:08
M00428,padel2,padel,3/26/2025,13:00,72,90,normale,0,1,0,ultra,0,0,12,15,2,4,2,0,2,0,canceled,3/19/2025 14:26
M00428,padel2,padel,3/26/2025,13:00,48,90,normale,0,1,0,ultra,0,0,12,15,2,4,2,0,2,0,canceled,3/19/2025 14:26
M00428,padel2,padel,3/26/2025,13:00,36,90,normale,0,1,0,ultra,0,0,12,15,3,4,1,0,2,1,canceled,3/19/2025 14:26
M00428,padel2,padel,3/26/2025,13:00,24,90,normale,0,1,0,ultra,0,0,12,15,3,4,1,0,2,1,canceled,3/19/2025 14:26
M00428,padel2,padel,3/26/2025,13:00,12,90,normale,0,1,0,ultra,0,0,12,15,3,4,1,0,2,1,canceled,3/19/2025 14:26
M00428,padel2,padel,3/26/2025,13:00,6,90,normale,0,1,0,ultra,0,0,12,15,3,4,1,0,2,1,canceled,3/19/2025 14:26
M00428,padel2,padel,3/26/2025,13:00,3,90,normale,0,1,0,ultra,1,75,3,14,3,4,1,0,2,1,canceled,3/19/2025 14:26
M00429,padel3,padel,5/31/2025,19:30,72,90,pleine,1,1,0,flexible,0,0,14,18,0,4,4,0,0,0,canceled,5/25/2025 22:52
M00429,padel3,padel,5/31/2025,19:30,48,90,pleine,1,1,0,flexible,0,0,14,18,1,4,3,0,1,0,canceled,5/25/2025 22:52
M00429,padel3,padel,5/31/2025,19:30,36,90,pleine,1,1,0,flexible,0,0,14,18,1,4,3,0,1,0,canceled,5/25/2025 22:52
M00429,padel3,padel,5/31/2025,19:30,24,90,pleine,1,1,0,flexible,0,0,14,18,2,4,2,0,2,0,canceled,5/25/2025 22:52
M00429,padel3,padel,5/31/2025,19:30,12,90,pleine,1,1,0,flexible,0,0,14,18,3,4,1,0,3,0,canceled,5/25/2025 22:52
M00429,padel3,padel,5/31/2025,19:30,6,90,pleine,1,1,0,flexible,0,0,14,18,3,4,1,0,2,1,canceled,5/25/2025 22:52
M00429,padel3,padel,5/31/2025,19:30,3,90,pleine,1,1,0,flexible,0,0,14,18,3,4,1,0,1,2,canceled,5/25/2025 22:52
M00430,padel2,padel,4/3/2025,18:00,72,90,pleine,1,0,0,moderate,1,25,13,20,2,4,2,1,2,0,played,Not cancelled
M00430,padel2,padel,4/3/2025,18:00,48,90,pleine,1,0,0,moderate,1,25,13,20,2,4,2,1,2,0,played,Not cancelled
M00430,padel2,padel,4/3/2025,18:00,36,90,pleine,1,0,0,moderate,1,25,13,20,2,4,2,1,1,1,played,Not cancelled
M00430,padel2,padel,4/3/2025,18:00,24,90,pleine,1,0,0,moderate,1,25,11,17,2,4,2,1,2,0,played,Not cancelled
M00430,padel2,padel,4/3/2025,18:00,12,90,pleine,1,0,0,moderate,1,25,11,17,2,4,2,1,2,0,played,Not cancelled
M00430,padel2,padel,4/3/2025,18:00,6,90,pleine,1,0,0,moderate,1,75,4,18,3,4,1,1,2,1,played,Not cancelled
M00430,padel2,padel,4/3/2025,18:00,3,90,pleine,1,0,0,moderate,1,75,4,18,4,4,0,1,3,1,played,Not cancelled
M00431,padel3,padel,7/3/2025,16:30,72,90,normale,1,1,0,ultra,0,0,13,16,0,4,4,0,0,0,canceled,7/2/2025 20:48
M00431,padel3,padel,7/3/2025,16:30,48,90,normale,1,1,0,ultra,0,0,13,16,0,4,4,0,0,0,canceled,7/2/2025 20:48
M00431,padel3,padel,7/3/2025,16:30,36,90,normale,1,1,0,ultra,0,0,13,16,0,4,4,0,0,0,canceled,7/2/2025 20:48
M00431,padel3,padel,7/3/2025,16:30,24,90,normale,1,1,0,ultra,0,0,13,16,1,4,3,0,1,0,canceled,7/2/2025 20:48
M00431,padel3,padel,7/3/2025,16:30,12,90,normale,1,1,0,ultra,0,0,13,16,1,4,3,0,1,0,canceled,7/2/2025 20:48
M00431,padel3,padel,7/3/2025,16:30,6,90,normale,1,0,0,ultra,0,0,13,17,1,4,3,0,0,1,canceled,7/2/2025 20:48
M00431,padel3,padel,7/3/2025,16:30,3,90,normale,1,0,0,ultra,0,0,13,17,1,4,3,0,1,0,canceled,7/2/2025 20:48
M00432,tennis1,tennis,7/18/2025,13:00,72,90,normale,0,1,0,ultra,0,0,12,16,1,2,1,0,1,0,canceled,7/17/2025 22:30
M00432,tennis1,tennis,7/18/2025,13:00,48,90,normale,0,1,0,ultra,0,0,12,16,1,2,1,0,1,0,canceled,7/17/2025 22:30
M00432,tennis1,tennis,7/18/2025,13:00,36,90,normale,0,1,0,ultra,0,0,12,16,1,2,1,0,1,0,canceled,7/17/2025 22:30
M00432,tennis1,tennis,7/18/2025,13:00,24,90,normale,0,1,0,ultra,0,0,12,16,1,2,1,0,1,0,canceled,7/17/2025 22:30
M00432,tennis1,tennis,7/18/2025,13:00,12,90,normale,0,1,0,ultra,0,0,12,16,1,2,1,0,1,0,canceled,7/17/2025 22:30
M00432,tennis1,tennis,7/18/2025,13:00,6,90,normale,0,1,1,ultra,0,0,12,0,1,2,1,0,1,0,canceled,7/17/2025 22:30
M00432,tennis1,tennis,7/18/2025,13:00,3,90,normale,0,1,1,ultra,0,0,12,0,1,2,1,0,1,0,canceled,7/17/2025 22:30
M00433,tennis1,tennis,1/2/2025,19:30,72,90,pleine,1,0,0,ultra,0,0,14,18,1,2,1,1,0,1,played,Not cancelled
M00433,tennis1,tennis,1/2/2025,19:30,48,90,pleine,1,0,0,ultra,0,0,14,18,1,2,1,1,1,0,played,Not cancelled
M00433,tennis1,tennis,1/2/2025,19:30,36,90,pleine,1,0,0,ultra,0,0,14,18,1,2,1,1,1,0,played,Not cancelled
M00433,tennis1,tennis,1/2/2025,19:30,24,90,pleine,1,0,0,ultra,0,0,14,18,2,2,0,1,2,0,played,Not cancelled
M00433,tennis1,tennis,1/2/2025,19:30,12,90,pleine,1,0,0,ultra,0,0,14,18,2,2,0,1,2,0,played,Not cancelled
M00433,tennis1,tennis,1/2/2025,19:30,6,90,pleine,1,0,0,ultra,0,0,14,18,2,2,0,1,1,1,played,Not cancelled
M00433,tennis1,tennis,1/2/2025,19:30,3,90,pleine,1,0,0,ultra,0,0,14,18,2,2,0,1,0,2,played,Not cancelled
M00434,tennis2,tennis,7/28/2025,16:30,72,90,normale,1,0,0,flexible,0,0,11,13,2,2,0,1,2,0,played,Not cancelled
M00434,tennis2,tennis,7/28/2025,16:30,48,90,normale,1,0,0,flexible,0,0,11,13,2,2,0,1,2,0,played,Not cancelled
M00434,tennis2,tennis,7/28/2025,16:30,36,90,normale,1,0,0,flexible,0,0,11,13,2,2,0,1,1,1,played,Not cancelled
M00434,tennis2,tennis,7/28/2025,16:30,24,90,normale,1,0,0,flexible,0,0,11,13,2,2,0,1,1,1,played,Not cancelled
M00434,tennis2,tennis,7/28/2025,16:30,12,90,normale,1,0,0,flexible,0,0,11,13,2,2,0,1,2,0,played,Not cancelled
M00434,tennis2,tennis,7/28/2025,16:30,6,90,normale,1,0,0,flexible,0,0,11,13,2,2,0,1,2,0,played,Not cancelled
M00434,tennis2,tennis,7/28/2025,16:30,3,90,normale,1,0,0,flexible,0,0,11,13,2,2,0,1,2,0,played,Not cancelled
M00435,padel3,padel,2/2/2025,18:00,72,90,pleine,1,1,0,strict,0,0,15,18,0,4,4,1,0,0,played,Not cancelled
M00435,padel3,padel,2/2/2025,18:00,48,90,pleine,0,1,0,strict,0,0,15,19,0,4,4,1,0,0,played,Not cancelled
M00435,padel3,padel,2/2/2025,18:00,36,90,pleine,0,1,0,strict,0,0,15,19,1,4,3,1,1,0,played,Not cancelled
M00435,padel3,padel,2/2/2025,18:00,24,90,pleine,0,1,0,strict,0,0,15,19,2,4,2,1,2,0,played,Not cancelled
M00435,padel3,padel,2/2/2025,18:00,12,90,pleine,0,1,0,strict,0,0,15,19,3,4,1,1,2,1,played,Not cancelled
M00435,padel3,padel,2/2/2025,18:00,6,90,pleine,0,1,0,strict,0,0,15,19,3,4,1,1,3,0,played,Not cancelled
M00435,padel3,padel,2/2/2025,18:00,3,90,pleine,0,1,0,strict,0,0,15,19,4,4,0,1,3,1,played,Not cancelled
M00436,padel3,padel,7/10/2025,10:00,72,90,creuse,1,1,1,flexible,0,0,12,0,1,4,3,0,1,0,canceled,7/10/2025 4:11
M00436,padel3,padel,7/10/2025,10:00,48,90,creuse,1,1,1,flexible,1,75,2,0,1,4,3,0,1,0,canceled,7/10/2025 4:11
M00436,padel3,padel,7/10/2025,10:00,36,90,creuse,1,1,1,flexible,1,75,2,0,2,4,2,0,2,0,canceled,7/10/2025 4:11
M00436,padel3,padel,7/10/2025,10:00,24,90,creuse,1,1,1,flexible,1,75,2,0,2,4,2,0,2,0,canceled,7/10/2025 4:11
M00436,padel3,padel,7/10/2025,10:00,12,90,creuse,1,1,1,flexible,1,75,2,0,2,4,2,0,2,0,canceled,7/10/2025 4:11
M00436,padel3,padel,7/10/2025,10:00,6,90,creuse,1,1,1,flexible,1,75,2,0,2,4,2,0,2,0,canceled,7/10/2025 4:11
M00436,padel3,padel,7/10/2025,10:00,3,90,creuse,1,1,1,flexible,1,75,2,0,2,4,2,0,2,0,canceled,7/10/2025 4:11
M00437,padel3,padel,10/12/2025,7:00,72,90,creuse,1,0,0,ultra,0,0,12,16,1,4,3,1,1,0,canceled,10/12/2025 1:20
M00437,padel3,padel,10/12/2025,7:00,48,90,creuse,1,0,0,ultra,0,0,12,16,2,4,2,1,1,1,canceled,10/12/2025 1:20
M00437,padel3,padel,10/12/2025,7:00,36,90,creuse,1,0,0,ultra,0,0,12,16,3,4,1,1,2,1,canceled,10/12/2025 1:20
M00437,padel3,padel,10/12/2025,7:00,24,90,creuse,1,0,0,ultra,0,0,12,16,4,4,0,1,2,2,canceled,10/12/2025 1:20
M00437,padel3,padel,10/12/2025,7:00,12,90,creuse,1,0,0,ultra,0,0,12,16,4,4,0,1,4,0,canceled,10/12/2025 1:20
M00437,padel3,padel,10/12/2025,7:00,6,90,creuse,1,0,0,ultra,0,0,12,16,4,4,0,1,3,1,canceled,10/12/2025 1:20
M00437,padel3,padel,10/12/2025,7:00,3,90,creuse,1,0,0,ultra,0,0,12,16,4,4,0,1,3,1,canceled,10/12/2025 1:20
M00438,padel2,padel,3/22/2025,18:00,72,90,pleine,1,0,0,strict,0,0,15,18,1,4,3,0,1,0,canceled,3/21/2025 8:25
M00438,padel2,padel,3/22/2025,18:00,48,90,pleine,1,0,0,strict,0,0,15,18,1,4,3,0,1,0,canceled,3/21/2025 8:25
M00438,padel2,padel,3/22/2025,18:00,36,90,pleine,1,0,0,moderate,0,0,15,17,1,4,3,0,1,0,canceled,3/21/2025 8:25
M00438,padel2,padel,3/22/2025,18:00,24,90,pleine,1,0,0,moderate,0,0,15,17,1,4,3,0,0,1,canceled,3/21/2025 8:25
M00438,padel2,padel,3/22/2025,18:00,12,90,pleine,1,0,0,moderate,1,100,0,19,1,4,3,0,1,0,canceled,3/21/2025 8:25
M00438,padel2,padel,3/22/2025,18:00,6,90,pleine,1,0,0,moderate,1,100,0,19,1,4,3,0,0,1,canceled,3/21/2025 8:25
M00438,padel2,padel,3/22/2025,18:00,3,90,pleine,1,0,0,moderate,1,100,0,17,1,4,3,0,1,0,canceled,3/21/2025 8:25
M00439,padel2,padel,6/20/2025,19:30,72,90,pleine,1,0,0,flexible,0,0,14,16,3,4,1,1,3,0,played,Not cancelled
M00439,padel2,padel,6/20/2025,19:30,48,90,pleine,1,0,0,flexible,0,0,14,16,3,4,1,1,3,0,played,Not cancelled
M00439,padel2,padel,6/20/2025,19:30,36,90,pleine,1,0,0,ultra,0,0,14,16,3,4,1,1,3,0,played,Not cancelled
M00439,padel2,padel,6/20/2025,19:30,24,90,pleine,1,0,0,ultra,0,0,14,16,4,4,0,1,2,2,played,Not cancelled
M00439,padel2,padel,6/20/2025,19:30,12,90,pleine,1,0,0,ultra,0,0,14,16,4,4,0,1,3,1,played,Not cancelled
M00439,padel2,padel,6/20/2025,19:30,6,90,pleine,1,0,0,ultra,0,0,14,16,4,4,0,1,2,2,played,Not cancelled
M00439,padel2,padel,6/20/2025,19:30,3,90,pleine,1,0,0,ultra,0,0,14,16,4,4,0,1,3,1,played,Not cancelled
M00440,tennis2,tennis,1/30/2025,18:00,72,90,pleine,1,0,0,strict,0,0,14,18,1,2,1,0,1,0,canceled,1/24/2025 16:46
M00440,tennis2,tennis,1/30/2025,18:00,48,90,pleine,1,0,0,strict,0,0,14,18,1,2,1,0,1,0,canceled,1/24/2025 16:46
M00440,tennis2,tennis,1/30/2025,18:00,36,90,pleine,1,0,0,strict,0,0,14,18,1,2,1,0,1,0,canceled,1/24/2025 16:46
M00440,tennis2,tennis,1/30/2025,18:00,24,90,pleine,1,0,0,strict,0,0,14,18,1,2,1,0,1,0,canceled,1/24/2025 16:46
M00440,tennis2,tennis,1/30/2025,18:00,12,90,pleine,1,0,0,strict,0,0,14,18,1,2,1,0,1,0,canceled,1/24/2025 16:46
M00440,tennis2,tennis,1/30/2025,18:00,6,90,pleine,1,0,0,strict,0,0,14,18,1,2,1,0,1,0,canceled,1/24/2025 16:46
M00440,tennis2,tennis,1/30/2025,18:00,3,90,pleine,1,0,0,strict,0,0,14,18,1,2,1,0,1,0,canceled,1/24/2025 16:46
M00441,tennis3,tennis,2/14/2025,13:00,72,90,normale,0,1,0,ultra,1,100,0,16,1,2,1,1,1,0,canceled,2/14/2025 11:23
M00441,tennis3,tennis,2/14/2025,13:00,48,90,normale,0,1,0,ultra,1,100,0,16,1,2,1,1,0,1,canceled,2/14/2025 11:23
M00441,tennis3,tennis,2/14/2025,13:00,36,90,normale,0,1,0,ultra,1,100,0,16,2,2,0,1,1,1,canceled,2/14/2025 11:23
M00441,tennis3,tennis,2/14/2025,13:00,24,90,normale,0,1,0,ultra,1,100,0,16,2,2,0,1,2,0,canceled,2/14/2025 11:23
M00441,tennis3,tennis,2/14/2025,13:00,12,90,normale,0,1,0,ultra,1,100,0,16,2,2,0,1,2,0,canceled,2/14/2025 11:23
M00441,tennis3,tennis,2/14/2025,13:00,6,90,normale,0,1,0,ultra,1,100,0,16,2,2,0,1,2,0,canceled,2/14/2025 11:23
M00441,tennis3,tennis,2/14/2025,13:00,3,90,normale,0,1,0,ultra,1,100,0,16,2,2,0,1,1,1,canceled,2/14/2025 11:23
