match_id,player_id,is_member,feedback_score
M00181,EXT00255,0,4.91
M00181,EXT00255,0,5.0
M00181,EXT00255,0,4.55
M00181,EXT00255,0,4.4
M00182,MEM00068,1,0.0
M00182,MEM00068,1,0.0
M00182,MEM00068,1,0.0
M00182,MEM00068,1,0.0
M00182,MEM00068,1,0.0
M00182,MEM00068,1,0.0
M00182,MEM00068,1,0.0
M00183,MEM00461,1,0.0
M00183,MEM00461,1,0.0
M00183,MEM00461,1,0.0
M00183,MEM00461,1,0.0
M00183,MEM00461,1,0.0
M00183,MEM00461,1,0.0
M00183,MEM00461,1,0.0
M00184,MEM00436,1,0.0
M00184,MEM00436,1,0.0
M00184,MEM00436,1,0.0
M00184,MEM00436,1,0.0
M00184,MEM00436,1,0.0
M00184,MEM00436,1,0.0
M00184,MEM00436,1,0.0
M00184,MEM00437,1,0.0
M00184,MEM00437,1,0.0
M00184,MEM00437,1,0.0
M00184,MEM00437,1,0.0
M00184,MEM00437,1,0.0
M00184,MEM00437,1,0.0
M00184,MEM00437,1,0.0
M00184,EXT00275,0,0.0
M00184,EXT00275,0,0.0
M00184,EXT00275,0,0.0
M00184,EXT00275,0,0.0
M00184,EXT00275,0,0.0
M00184,EXT00275,0,0.0
M00184,EXT00275,0,0.0
M00184,EXT00241,0,0.0
M00184,EXT00241,0,0.0
M00184,EXT00241,0,0.0
M00184,EXT00241,0,0.0
M00184,EXT00241,0,0.0
M00184,EXT00241,0,0.0
M00184,EXT00241,0,0.0
M00185,MEM00655,1,0.0
M00185,MEM00655,1,0.0
M00185,MEM00655,1,0.0
M00185,MEM00655,1,0.0
M00185,MEM00655,1,0.0
M00185,MEM00655,1,0.0
M00185,MEM00655,1,0.0
M00185,MEM00210,1,0.0
M00185,MEM00210,1,0.0
M00185,MEM00210,1,0.0
M00185,MEM00210,1,0.0
M00185,MEM00210,1,0.0
M00185,MEM00210,1,0.0
M00185,MEM00210,1,0.0
M00185,MEM00642,1,0.0
M00185,MEM00642,1,0.0
M00185,MEM00642,1,0.0
M00185,MEM00642,1,0.0
M00185,MEM00642,1,0.0
M00185,MEM00642,1,0.0
M00185,MEM00642,1,0.0
M00186,EXT00202,0,4.32
M00186,EXT00202,0,3.99
M00186,EXT00202,0,4.4
M00186,EXT00202,0,4.02
M00186,EXT00202,0,4.3
M00186,EXT00202,0,4.99
M00186,EXT00202,0,3.6
M00186,EXT00030,0,4.88
M00186,EXT00030,0,4.99
M00186,EXT00030,0,4.13
M00186,EXT00030,0,2.93
M00186,EXT00030,0,3.84
M00186,EXT00030,0,4.98
M00186,EXT00030,0,4.19
M00187,MEM00571,1,3.6
M00187,MEM00571,1,3.9
M00187,MEM00571,1,4.7
M00187,MEM00571,1,4.53
M00187,MEM00571,1,4.06
M00187,MEM00571,1,3.98
M00187,MEM00571,1,3.96
M00187,MEM00254,1,3.65
M00187,MEM00254,1,5.0
M00187,MEM00254,1,4.01
M00187,MEM00254,1,4.93
M00187,MEM00254,1,5.0
M00187,MEM00254,1,4.8
M00187,MEM00254,1,3.94
M00187,MEM00624,1,4.44
M00187,MEM00624,1,4.19
M00187,MEM00624,1,3.66
M00187,MEM00624,1,4.39
M00187,MEM00624,1,3.49
M00187,MEM00624,1,4.91
M00187,MEM00624,1,3.92
M00187,MEM00062,1,4.32
M00187,MEM00062,1,4.37
M00187,MEM00062,1,4.04
M00187,MEM00062,1,4.55
M00187,MEM00062,1,3.92
M00187,MEM00062,1,4.72
M00187,MEM00062,1,3.39
M00188,MEM00351,1,4.28
M00188,MEM00351,1,5.0
M00188,MEM00351,1,3.6
M00188,MEM00351,1,3.79
M00188,MEM00351,1,4.51
M00188,MEM00351,1,4.31
M00188,MEM00351,1,4.41
M00188,MEM00625,1,4.49
M00188,MEM00625,1,4.58
M00188,MEM00625,1,4.87
M00188,MEM00625,1,4.45
M00188,MEM00625,1,4.06
M00188,MEM00625,1,4.6
M00188,MEM00625,1,5.0
M00188,MEM00136,1,4.12
M00188,MEM00136,1,3.62
M00188,MEM00136,1,4.86
M00188,MEM00136,1,4.13
M00188,MEM00136,1,2.9
M00188,MEM00136,1,4.71
M00188,MEM00136,1,3.88
M00188,MEM00409,1,4.15
M00188,MEM00409,1,4.4
M00188,MEM00409,1,4.31
M00188,MEM00409,1,4.63
M00188,MEM00409,1,3.94
M00188,MEM00409,1,4.51
M00188,MEM00409,1,4.04
M00189,MEM00253,1,0.0
M00189,MEM00253,1,0.0
M00189,MEM00253,1,0.0
M00189,MEM00253,1,0.0
M00189,MEM00253,1,0.0
M00189,MEM00253,1,0.0
M00189,MEM00253,1,0.0
M00190,MEM00340,1,0.0
M00190,MEM00340,1,0.0
M00190,MEM00340,1,0.0
M00190,MEM00340,1,0.0
M00190,MEM00340,1,0.0
M00190,MEM00340,1,0.0
M00190,MEM00340,1,0.0
M00191,MEM00087,1,0.0
M00191,MEM00087,1,0.0
M00191,MEM00087,1,0.0
M00191,MEM00087,1,0.0
M00191,MEM00087,1,0.0
M00191,MEM00087,1,0.0
M00191,MEM00087,1,0.0
M00191,EXT00085,0,0.0
M00191,EXT00085,0,0.0
M00191,EXT00085,0,0.0
M00191,EXT00085,0,0.0
M00191,EXT00085,0,0.0
M00191,EXT00085,0,0.0
M00191,EXT00085,0,0.0
M00192,MEM00591,1,0.0
M00192,MEM00591,1,0.0
M00192,MEM00591,1,0.0
M00192,MEM00591,1,0.0
M00192,MEM00591,1,0.0
M00192,MEM00591,1,0.0
M00192,MEM00591,1,0.0
M00192,MEM00475,1,0.0
M00192,MEM00475,1,0.0
M00192,MEM00475,1,0.0
M00192,MEM00475,1,0.0
M00192,MEM00475,1,0.0
M00192,MEM00475,1,0.0
M00192,MEM00475,1,0.0
M00193,MEM00798,1,0.0
M00193,MEM00798,1,0.0
M00193,MEM00798,1,0.0
M00193,MEM00798,1,0.0
M00193,MEM00798,1,0.0
M00193,MEM00798,1,0.0
M00193,MEM00798,1,0.0
M00195,MEM00756,1,0.0
M00195,MEM00756,1,0.0
M00195,MEM00756,1,0.0
M00195,MEM00756,1,0.0
M00195,MEM00756,1,0.0
M00195,MEM00756,1,0.0
M00195,MEM00756,1,0.0
M00196,MEM00327,1,4.64
M00196,MEM00327,1,4.57
M00196,MEM00327,1,3.64
M00196,MEM00327,1,4.85
M00196,MEM00327,1,3.88
M00196,MEM00327,1,4.68
M00196,MEM00327,1,4.42
M00196,MEM00501,1,5.0
M00196,MEM00501,1,4.07
M00196,MEM00501,1,3.99
M00196,MEM00501,1,4.19
M00196,MEM00501,1,4.02
M00196,MEM00501,1,4.68
M00196,MEM00501,1,3.23
M00197,MEM00624,1,3.57
M00197,MEM00624,1,3.56
M00197,MEM00624,1,4.77
M00197,MEM00624,1,5.0
M00197,MEM00624,1,4.14
M00197,MEM00624,1,4.1
M00197,MEM00624,1,4.24
M00197,MEM00495,1,4.9
M00197,MEM00495,1,3.64
M00197,MEM00495,1,4.34
M00197,MEM00495,1,4.79
M00197,MEM00495,1,4.5
M00197,MEM00495,1,4.31
M00197,MEM00495,1,4.8
M00198,MEM00114,1,2.58
M00198,MEM00114,1,4.61
M00198,MEM00114,1,3.81
M00198,MEM00114,1,3.1
M00198,MEM00114,1,4.51
M00198,MEM00114,1,5.0
M00198,MEM00114,1,4.12
M00198,MEM00319,1,4.77
M00198,MEM00319,1,5.0
M00198,MEM00319,1,4.99
M00198,MEM00319,1,5.0
M00198,MEM00319,1,4.65
M00198,MEM00319,1,4.25
M00198,MEM00319,1,3.24
M00199,MEM00298,1,4.05
M00199,MEM00298,1,3.69
M00199,MEM00298,1,5.0
M00199,MEM00298,1,4.09
M00199,MEM00298,1,4.27
M00199,MEM00298,1,4.53
M00199,MEM00298,1,4.23
M00199,MEM00668,1,5.0
M00199,MEM00668,1,3.83
M00199,MEM00668,1,4.32
M00199,MEM00668,1,3.75
M00199,MEM00668,1,3.41
M00199,MEM00668,1,3.83
M00199,MEM00668,1,4.18
M00199,EXT00234,0,3.94
M00199,EXT00234,0,3.78
M00199,EXT00234,0,3.36
M00199,EXT00234,0,4.15
M00199,EXT00234,0,3.3
M00199,EXT00234,0,4.66
M00199,EXT00234,0,4.25
M00199,EXT00225,0,3.33
M00199,EXT00225,0,4.01
M00199,EXT00225,0,3.75
M00199,EXT00225,0,4.39
M00199,EXT00225,0,5.0
M00199,EXT00225,0,3.07
M00199,EXT00225,0,4.27
M00200,MEM00168,1,4.1
M00200,MEM00168,1,4.6
M00200,MEM00168,1,4.33
M00200,MEM00168,1,3.75
M00200,MEM00168,1,4.01
M00200,MEM00168,1,3.72
M00200,MEM00168,1,4.85
M00200,EXT00139,0,4.21
M00200,EXT00139,0,5.0
M00200,EXT00139,0,4.16
M00200,EXT00139,0,3.77
M00200,EXT00139,0,3.29
M00200,EXT00139,0,3.12
M00200,EXT00139,0,3.25
M00201,MEM00028,1,4.36
M00201,MEM00028,1,4.51
M00201,MEM00028,1,3.25
M00201,MEM00028,1,4.74
M00201,MEM00028,1,3.91
M00201,MEM00028,1,4.29
M00201,MEM00028,1,5.0
M00201,MEM00254,1,4.74
M00201,MEM00254,1,4.04
M00201,MEM00254,1,3.67
M00201,MEM00254,1,2.91
M00201,MEM00254,1,3.77
M00201,MEM00254,1,4.07
M00201,MEM00254,1,3.61
M00202,MEM00024,1,0.0
M00202,MEM00024,1,0.0
M00202,MEM00024,1,0.0
M00202,MEM00024,1,0.0
M00202,MEM00024,1,0.0
M00202,MEM00024,1,0.0
M00202,MEM00024,1,0.0
M00203,MEM00656,1,4.12
M00203,MEM00656,1,4.25
M00203,MEM00656,1,4.07
M00203,MEM00656,1,3.81
M00203,MEM00656,1,4.3
M00203,MEM00656,1,4.47
M00203,MEM00656,1,3.55
M00203,MEM00210,1,5.0
M00203,MEM00210,1,4.14
M00203,MEM00210,1,4.21
M00203,MEM00210,1,4.62
M00203,MEM00210,1,4.34
M00203,MEM00210,1,4.77
M00203,MEM00210,1,4.37
M00203,EXT00110,0,3.83
M00203,EXT00110,0,4.42
M00203,EXT00110,0,3.51
M00203,EXT00110,0,4.27
M00203,EXT00110,0,4.18
M00203,EXT00110,0,4.08
M00203,EXT00110,0,4.12
M00203,EXT00209,0,3.07
M00203,EXT00209,0,3.87
M00203,EXT00209,0,4.26
M00203,EXT00209,0,4.3
M00203,EXT00209,0,3.58
M00203,EXT00209,0,4.96
M00203,EXT00209,0,3.68
M00204,MEM00210,1,4.78
M00204,MEM00210,1,4.46
M00204,MEM00210,1,3.81
M00204,MEM00210,1,5.0
M00204,MEM00210,1,3.48
M00204,MEM00210,1,4.75
M00204,MEM00210,1,4.8
M00204,MEM00756,1,3.8
M00204,MEM00756,1,5.0
M00204,MEM00756,1,4.05
M00204,MEM00756,1,4.37
M00204,MEM00756,1,4.36
M00204,MEM00756,1,4.12
M00204,MEM00756,1,4.69
M00204,MEM00335,1,4.68
M00204,MEM00335,1,3.15
M00204,MEM00335,1,4.98
M00204,MEM00335,1,3.2
M00204,MEM00335,1,4.82
M00204,MEM00335,1,4.88
M00204,MEM00335,1,3.55
M00204,EXT00349,0,3.95
M00204,EXT00349,0,3.54
M00204,EXT00349,0,4.07
M00204,EXT00349,0,4.02
M00204,EXT00349,0,4.67
M00204,EXT00349,0,4.99
M00204,EXT00349,0,5.0
M00205,MEM00668,1,0.0
M00205,MEM00668,1,0.0
M00205,MEM00668,1,0.0
M00205,MEM00668,1,0.0
M00205,MEM00668,1,0.0
M00205,MEM00668,1,0.0
M00205,MEM00668,1,0.0
M00206,MEM00168,1,0.0
M00206,MEM00168,1,0.0
M00206,MEM00168,1,0.0
M00206,MEM00168,1,0.0
M00206,MEM00168,1,0.0
M00206,MEM00168,1,0.0
M00206,MEM00168,1,0.0
M00206,MEM00637,1,0.0
M00206,MEM00637,1,0.0
M00206,MEM00637,1,0.0
M00206,MEM00637,1,0.0
M00206,MEM00637,1,0.0
M00206,MEM00637,1,0.0
M00206,MEM00637,1,0.0
M00206,EXT00197,0,0.0
M00206,EXT00197,0,0.0
M00206,EXT00197,0,0.0
M00206,EXT00197,0,0.0
M00206,EXT00197,0,0.0
M00206,EXT00197,0,0.0
M00206,EXT00197,0,0.0
M00206,EXT00184,0,0.0
M00206,EXT00184,0,0.0
M00206,EXT00184,0,0.0
M00206,EXT00184,0,0.0
M00206,EXT00184,0,0.0
M00206,EXT00184,0,0.0
M00206,EXT00184,0,0.0
M00207,MEM00125,1,3.86
M00207,MEM00125,1,4.07
M00207,MEM00125,1,3.19
M00207,MEM00125,1,3.72
M00207,MEM00125,1,4.78
M00207,MEM00125,1,5.0
M00207,MEM00125,1,3.46
M00207,EXT00035,0,3.84
M00207,EXT00035,0,4.18
M00207,EXT00035,0,4.37
M00207,EXT00035,0,3.71
M00207,EXT00035,0,4.45
M00207,EXT00035,0,3.92
M00207,EXT00035,0,4.19
M00208,MEM00390,1,0.0
M00208,MEM00390,1,0.0
M00208,MEM00390,1,0.0
M00208,MEM00390,1,0.0
M00208,MEM00390,1,0.0
M00208,MEM00390,1,0.0
M00208,MEM00390,1,0.0
M00208,MEM00344,1,0.0
M00208,MEM00344,1,0.0
M00208,MEM00344,1,0.0
M00208,MEM00344,1,0.0
M00208,MEM00344,1,0.0
M00208,MEM00344,1,0.0
M00208,MEM00344,1,0.0
M00208,MEM00584,1,0.0
M00208,MEM00584,1,0.0
M00208,MEM00584,1,0.0
M00208,MEM00584,1,0.0
M00208,MEM00584,1,0.0
M00208,MEM00584,1,0.0
M00208,MEM00584,1,0.0
M00209,MEM00146,1,4.53
M00209,MEM00146,1,4.2
M00209,MEM00146,1,3.94
M00209,MEM00146,1,4.13
M00209,MEM00146,1,4.15
M00209,MEM00146,1,3.98
M00209,MEM00146,1,4.04
M00209,MEM00615,1,5.0
M00209,MEM00615,1,4.54
M00209,MEM00615,1,4.02
M00209,MEM00615,1,4.62
M00209,MEM00615,1,4.0
M00209,MEM00615,1,4.9
M00209,MEM00615,1,4.42
M00209,MEM00479,1,4.14
M00209,MEM00479,1,4.47
M00209,MEM00479,1,3.26
M00209,MEM00479,1,3.52
M00209,MEM00479,1,3.48
M00209,MEM00479,1,4.29
M00209,MEM00479,1,5.0
M00209,MEM00584,1,5.0
M00209,MEM00584,1,4.58
M00209,MEM00584,1,4.5
M00209,MEM00584,1,3.12
M00209,MEM00584,1,3.87
M00209,MEM00584,1,3.73
M00209,MEM00584,1,3.83
M00210,MEM00764,1,4.1
M00210,MEM00764,1,3.92
M00210,MEM00764,1,3.01
M00210,MEM00764,1,4.65
M00210,MEM00764,1,3.56
M00210,MEM00764,1,4.34
M00210,MEM00764,1,5.0
M00210,MEM00605,1,3.65
M00210,MEM00605,1,2.68
M00210,MEM00605,1,4.03
M00210,MEM00605,1,4.86
M00210,MEM00605,1,5.0
M00210,MEM00605,1,3.46
M00210,MEM00605,1,4.5
M00210,MEM00126,1,3.92
M00210,MEM00126,1,4.14
M00210,MEM00126,1,5.0
M00210,MEM00126,1,3.3
M00210,MEM00126,1,4.35
M00210,MEM00126,1,4.48
M00210,MEM00126,1,4.85
M00210,MEM00516,1,4.26
M00210,MEM00516,1,4.38
M00210,MEM00516,1,3.97
M00210,MEM00516,1,4.36
M00210,MEM00516,1,3.99
M00210,MEM00516,1,4.57
M00210,MEM00516,1,3.98
M00211,MEM00071,1,0.0
M00211,MEM00071,1,0.0
M00211,MEM00071,1,0.0
M00211,MEM00071,1,0.0
M00211,MEM00071,1,0.0
M00211,MEM00071,1,0.0
M00211,MEM00071,1,0.0
M00211,EXT00023,0,0.0
M00211,EXT00023,0,0.0
M00211,EXT00023,0,0.0
M00211,EXT00023,0,0.0
M00211,EXT00023,0,0.0
M00211,EXT00023,0,0.0
M00211,EXT00023,0,0.0
M00212,MEM00210,1,4.43
M00212,MEM00210,1,4.18
M00212,MEM00210,1,4.88
M00212,MEM00210,1,4.17
M00212,MEM00210,1,3.14
M00212,MEM00210,1,4.96
M00212,MEM00210,1,3.66
M00212,MEM00216,1,3.81
M00212,MEM00216,1,3.84
M00212,MEM00216,1,5.0
M00212,MEM00216,1,2.92
M00212,MEM00216,1,5.0
M00212,MEM00216,1,4.83
M00212,MEM00216,1,4.33
M00212,EXT00362,0,4.17
M00212,EXT00362,0,4.37
M00212,EXT00362,0,4.51
M00212,EXT00362,0,4.59
M00212,EXT00362,0,4.53
M00212,EXT00362,0,4.25
M00212,EXT00362,0,4.08
M00212,EXT00093,0,4.11
M00212,EXT00093,0,4.08
M00212,EXT00093,0,4.88
M00212,EXT00093,0,4.56
M00212,EXT00093,0,2.44
M00212,EXT00093,0,4.59
M00212,EXT00093,0,4.32
M00213,MEM00210,1,4.19
M00213,MEM00210,1,3.97
M00213,MEM00210,1,4.87
M00213,MEM00210,1,4.77
M00213,MEM00210,1,3.74
M00213,MEM00210,1,4.44
M00213,MEM00210,1,3.62
M00213,EXT00101,0,3.37
M00213,EXT00101,0,3.82
M00213,EXT00101,0,4.72
M00213,EXT00101,0,4.77
M00213,EXT00101,0,4.51
M00213,EXT00101,0,4.64
M00213,EXT00101,0,4.51
M00214,MEM00610,1,0.0
M00214,MEM00610,1,0.0
M00214,MEM00610,1,0.0
M00214,MEM00610,1,0.0
M00214,MEM00610,1,0.0
M00214,MEM00610,1,0.0
M00214,MEM00610,1,0.0
M00216,MEM00619,1,0.0
M00216,MEM00619,1,0.0
M00216,MEM00619,1,0.0
M00216,MEM00619,1,0.0
M00216,MEM00619,1,0.0
M00216,MEM00619,1,0.0
M00216,MEM00619,1,0.0
M00216,MEM00068,1,0.0
M00216,MEM00068,1,0.0
M00216,MEM00068,1,0.0
M00216,MEM00068,1,0.0
M00216,MEM00068,1,0.0
M00216,MEM00068,1,0.0
M00216,MEM00068,1,0.0
M00216,MEM00359,1,0.0
M00216,MEM00359,1,0.0
M00216,MEM00359,1,0.0
M00216,MEM00359,1,0.0
M00216,MEM00359,1,0.0
M00216,MEM00359,1,0.0
M00216,MEM00359,1,0.0
M00217,MEM00386,1,0.0
M00217,MEM00386,1,0.0
M00217,MEM00386,1,0.0
M00217,MEM00386,1,0.0
M00217,MEM00386,1,0.0
M00217,MEM00386,1,0.0
M00217,MEM00386,1,0.0
M00217,EXT00018,0,0.0
M00217,EXT00018,0,0.0
M00217,EXT00018,0,0.0
M00217,EXT00018,0,0.0
M00217,EXT00018,0,0.0
M00217,EXT00018,0,0.0
M00217,EXT00018,0,0.0
M00219,MEM00420,1,0.0
M00219,MEM00420,1,0.0
M00219,MEM00420,1,0.0
M00219,MEM00420,1,0.0
M00219,MEM00420,1,0.0
M00219,MEM00420,1,0.0
M00219,MEM00420,1,0.0
M00219,MEM00066,1,0.0
M00219,MEM00066,1,0.0
M00219,MEM00066,1,0.0
M00219,MEM00066,1,0.0
M00219,MEM00066,1,0.0
M00219,MEM00066,1,0.0
M00219,MEM00066,1,0.0
M00219,MEM00728,1,0.0
M00219,MEM00728,1,0.0
M00219,MEM00728,1,0.0
M00219,MEM00728,1,0.0
M00219,MEM00728,1,0.0
M00219,MEM00728,1,0.0
M00219,MEM00728,1,0.0
M00219,MEM00126,1,0.0
M00219,MEM00126,1,0.0
M00219,MEM00126,1,0.0
M00219,MEM00126,1,0.0
M00219,MEM00126,1,0.0
M00219,MEM00126,1,0.0
M00219,MEM00126,1,0.0
M00220,MEM00321,1,0.0
M00220,MEM00321,1,0.0
M00220,MEM00321,1,0.0
M00220,MEM00321,1,0.0
M00220,MEM00321,1,0.0
M00220,MEM00321,1,0.0
M00220,MEM00321,1,0.0
M00221,MEM00267,1,0.0
M00221,MEM00267,1,0.0
M00221,MEM00267,1,0.0
M00221,MEM00267,1,0.0
M00221,MEM00267,1,0.0
M00221,MEM00267,1,0.0
M00221,MEM00267,1,0.0
M00222,MEM00021,1,3.82
M00222,MEM00021,1,4.46
M00222,MEM00021,1,4.68
M00222,MEM00021,1,4.65
M00222,MEM00021,1,4.91
M00222,MEM00021,1,4.62
M00222,MEM00021,1,4.41
M00222,MEM00720,1,4.84
M00222,MEM00720,1,4.18
M00222,MEM00720,1,3.67
M00222,MEM00720,1,4.1
M00222,MEM00720,1,3.75
M00222,MEM00720,1,3.79
M00222,MEM00720,1,4.11
M00222,EXT00382,0,3.72
M00222,EXT00382,0,4.02
M00222,EXT00382,0,3.06
M00222,EXT00382,0,4.33
M00222,EXT00382,0,4.2
M00222,EXT00382,0,3.71
M00222,EXT00382,0,4.6
M00222,EXT00268,0,4.76
M00222,EXT00268,0,3.24
M00222,EXT00268,0,3.74
M00222,EXT00268,0,3.74
M00222,EXT00268,0,3.64
M00222,EXT00268,0,4.7
M00222,EXT00268,0,4.08
M00223,MEM00435,1,0.0
M00223,MEM00435,1,0.0
M00223,MEM00435,1,0.0
M00223,MEM00435,1,0.0
M00223,MEM00435,1,0.0
M00223,MEM00435,1,0.0
M00223,MEM00435,1,0.0
M00224,MEM00756,1,4.04
M00224,MEM00756,1,3.0
M00224,MEM00756,1,4.58
M00224,MEM00756,1,3.46
M00224,MEM00756,1,4.24
M00224,MEM00756,1,4.37
M00224,MEM00756,1,5.0
M00224,MEM00056,1,3.41
M00224,MEM00056,1,2.39
M00224,MEM00056,1,4.31
M00224,MEM00056,1,5.0
M00224,MEM00056,1,4.94
M00224,MEM00056,1,4.33
M00224,MEM00056,1,3.91
M00225,MEM00324,1,0.0
M00225,MEM00324,1,0.0
M00225,MEM00324,1,0.0
M00225,MEM00324,1,0.0
M00225,MEM00324,1,0.0
M00225,MEM00324,1,0.0
M00225,MEM00324,1,0.0
M00225,MEM00210,1,0.0
M00225,MEM00210,1,0.0
M00225,MEM00210,1,0.0
M00225,MEM00210,1,0.0
M00225,MEM00210,1,0.0
M00225,MEM00210,1,0.0
M00225,MEM00210,1,0.0
M00225,EXT00299,0,0.0
M00225,EXT00299,0,0.0
M00225,EXT00299,0,0.0
M00225,EXT00299,0,0.0
M00225,EXT00299,0,0.0
M00225,EXT00299,0,0.0
M00225,EXT00299,0,0.0
M00226,MEM00783,1,0.0
M00226,MEM00783,1,0.0
M00226,MEM00783,1,0.0
M00226,MEM00783,1,0.0
M00226,MEM00783,1,0.0
M00226,MEM00783,1,0.0
M00226,MEM00783,1,0.0
M00226,EXT00261,0,0.0
M00226,EXT00261,0,0.0
M00226,EXT00261,0,0.0
M00226,EXT00261,0,0.0
M00226,EXT00261,0,0.0
M00226,EXT00261,0,0.0
M00226,EXT00261,0,0.0
M00226,EXT00095,0,0.0
M00226,EXT00095,0,0.0
M00226,EXT00095,0,0.0
M00226,EXT00095,0,0.0
M00226,EXT00095,0,0.0
M00226,EXT00095,0,0.0
M00226,EXT00095,0,0.0
M00226,EXT00080,0,0.0
M00226,EXT00080,0,0.0
M00226,EXT00080,0,0.0
M00226,EXT00080,0,0.0
M00226,EXT00080,0,0.0
M00226,EXT00080,0,0.0
M00226,EXT00080,0,0.0
M00227,MEM00479,1,4.68
M00227,MEM00479,1,3.62
M00227,MEM00479,1,4.49
M00227,MEM00479,1,4.5
M00227,MEM00479,1,4.84
M00227,MEM00479,1,5.0
M00227,MEM00479,1,4.44
M00227,MEM00773,1,3.89
M00227,MEM00773,1,4.18
M00227,MEM00773,1,3.14
M00227,MEM00773,1,3.78
M00227,MEM00773,1,3.95
M00227,MEM00773,1,3.89
M00227,MEM00773,1,4.29
M00227,MEM00440,1,3.71
M00227,MEM00440,1,4.87
M00227,MEM00440,1,4.2
M00227,MEM00440,1,4.19
M00227,MEM00440,1,4.0
M00227,MEM00440,1,4.29
M00227,MEM00440,1,4.7
M00227,MEM00373,1,3.68
M00227,MEM00373,1,3.81
M00227,MEM00373,1,4.02
M00227,MEM00373,1,3.39
M00227,MEM00373,1,3.71
M00227,MEM00373,1,3.91
M00227,MEM00373,1,4.72
M00228,MEM00271,1,0.0
M00228,MEM00271,1,0.0
M00228,MEM00271,1,0.0
M00228,MEM00271,1,0.0
M00228,MEM00271,1,0.0
M00228,MEM00271,1,0.0
M00228,MEM00271,1,0.0
M00229,MEM00139,1,4.36
M00229,MEM00139,1,4.32
M00229,MEM00139,1,4.71
M00229,MEM00139,1,4.12
M00229,MEM00139,1,4.43
M00229,MEM00139,1,4.14
M00229,MEM00139,1,4.36
M00229,MEM00114,1,3.85
M00229,MEM00114,1,2.74
M00229,MEM00114,1,4.12
M00229,MEM00114,1,5.0
M00229,MEM00114,1,4.76
M00229,MEM00114,1,4.78
M00229,MEM00114,1,4.94
M00230,MEM00198,1,4.25
M00230,MEM00198,1,4.32
M00230,MEM00198,1,3.83
M00230,MEM00198,1,4.01
M00230,MEM00198,1,4.57
M00230,MEM00198,1,4.92
M00230,MEM00198,1,4.12
M00230,MEM00210,1,3.93
M00230,MEM00210,1,4.2
M00230,MEM00210,1,4.56
M00230,MEM00210,1,3.33
M00230,MEM00210,1,2.82
M00230,MEM00210,1,3.87
M00230,MEM00210,1,3.47
M00230,EXT00339,0,3.9
M00230,EXT00339,0,4.11
M00230,EXT00339,0,3.93
M00230,EXT00339,0,5.0
M00230,EXT00339,0,4.4
M00230,EXT00339,0,4.38
M00230,EXT00339,0,4.57
M00230,EXT00224,0,3.52
M00230,EXT00224,0,4.82
M00230,EXT00224,0,4.15
M00230,EXT00224,0,4.6
M00230,EXT00224,0,3.56
M00230,EXT00224,0,3.27
M00230,EXT00224,0,4.69
M00231,MEM00414,1,0.0
M00231,MEM00414,1,0.0
M00231,MEM00414,1,0.0
M00231,MEM00414,1,0.0
M00231,MEM00414,1,0.0
M00231,MEM00414,1,0.0
M00231,MEM00414,1,0.0
M00231,MEM00114,1,0.0
M00231,MEM00114,1,0.0
M00231,MEM00114,1,0.0
M00231,MEM00114,1,0.0
M00231,MEM00114,1,0.0
M00231,MEM00114,1,0.0
M00231,MEM00114,1,0.0
M00232,MEM00683,1,0.0
M00232,MEM00683,1,0.0
M00232,MEM00683,1,0.0
M00232,MEM00683,1,0.0
M00232,MEM00683,1,0.0
M00232,MEM00683,1,0.0
M00232,MEM00683,1,0.0
M00232,MEM00583,1,0.0
M00232,MEM00583,1,0.0
M00232,MEM00583,1,0.0
M00232,MEM00583,1,0.0
M00232,MEM00583,1,0.0
M00232,MEM00583,1,0.0
M00232,MEM00583,1,0.0
M00233,MEM00069,1,4.43
M00233,MEM00069,1,3.66
M00233,MEM00069,1,3.68
M00233,MEM00069,1,4.88
M00233,MEM00069,1,3.49
M00233,MEM00069,1,5.0
M00233,MEM00069,1,3.66
M00233,MEM00572,1,4.58
M00233,MEM00572,1,4.0
M00233,MEM00572,1,4.56
M00233,MEM00572,1,3.87
M00233,MEM00572,1,4.1
M00233,MEM00572,1,4.22
M00233,MEM00572,1,3.6
M00233,EXT00215,0,4.64
M00233,EXT00215,0,3.89
M00233,EXT00215,0,4.06
M00233,EXT00215,0,3.6
M00233,EXT00215,0,2.66
M00233,EXT00215,0,4.09
M00233,EXT00215,0,5.0
M00233,EXT00035,0,4.67
M00233,EXT00035,0,4.19
M00233,EXT00035,0,4.04
M00233,EXT00035,0,4.21
M00233,EXT00035,0,4.53
M00233,EXT00035,0,3.49
M00233,EXT00035,0,4.87
M00234,MEM00379,1,4.63
M00234,MEM00379,1,4.63
M00234,MEM00379,1,4.46
M00234,MEM00379,1,4.21
M00234,MEM00379,1,4.6
M00234,MEM00379,1,4.56
M00234,MEM00379,1,3.99
M00234,MEM00365,1,3.86
M00234,MEM00365,1,4.26
M00234,MEM00365,1,5.0
M00234,MEM00365,1,3.46
M00234,MEM00365,1,3.32
M00234,MEM00365,1,4.3
M00234,MEM00365,1,4.23
M00235,MEM00155,1,4.3
M00235,MEM00155,1,4.35
M00235,MEM00155,1,4.07
M00235,MEM00155,1,5.0
M00235,MEM00155,1,3.24
M00235,MEM00155,1,3.7
M00235,MEM00155,1,4.14
M00235,MEM00762,1,3.21
